/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,Area,LSU,,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
792,Process,3220-02,BOP,LSU-CC-P-55,3220-02-03,3215-HT-011,Crushed Pebble Screening Feed Conveyor Take-Up Winch,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-03,N/A,"仪表：计划6月15日子系统RQI现场验收

电气：计划6月15日子系统RQI现场验收",,,A - Proceed,2026/4/15,N/A,,,,Partial,2026/4/15,Partial,2026/4/15,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-02-03,PR2ME-PIL-QTY-59-HOP-3220-02-03,,,TRUE,FALSE,FALSE,,,,
793,Process,3220-02,BOP,LSU-CC-P-55,3220-02-04,3215-GA-005,Crushed Pebble Distribution Bin Diverter Bucket,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-04,N/A,N/A,,,A - Proceed,2026/4/20,N/A,,N/A,,Subsystem C1C Ready,2026/4/20,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-02-04,PR2ME-PIL-QTY-59-HOP-3220-02-04,,,TRUE,FALSE,FALSE,,,,
794,Process,3220-02,BOP,LSU-CC-P-55,3220-02-05,3215-HP-005,Crushed Pebble Distribution Bin Diverter Bucket Hydraulic Power Pack,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-05,N/A,"电气：计划6月15日子系统RQI现场验收

仪表：N/A",,,A - Proceed,2026/4/20,N/A,,,,Partial,2026/4/20,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-02-05,PR2ME-PIL-QTY-59-HOP-3220-02-05,,,TRUE,FALSE,FALSE,,,,
796,Process,3220-03,BOP,LSU-CC-P-55,3220-03-01,3221-BN-008,Crushed Pebbles Distribution Bin,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月16日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-03-01,,,,TRUE,FALSE,FALSE,,,,
797,Process,3220-03,BOP,LSU-CC-P-55,3220-03-02,3221-FE-004/005,Crushed Pebble Screen Vibrating Feeder 1 & 2 & VSDs,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月16日子系统RQI现场验收

电气：计划6月16日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-03-02,,,,TRUE,FALSE,FALSE,,,,
798,Process,3220-03,BOP,LSU-CC-P-55,3220-03-03,3221-GA-003/004,Crushed Pebble Distribution Feeder 1 & 2 Isolation Gates,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-03-03,N/A,"仪表：计划6月16日子系统RQI现场验收

电气：N/A",,,A - Proceed,2026/4/20,N/A,,,,Partial,2026/4/20,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-03-03,PR2ME-PIL-QTY-59-HOP-3220-03-03,,,TRUE,FALSE,FALSE,,,,
799,Process,3220-03,BOP,LSU-CC-P-55,3220-03-06,3221-HP-003,Crushed Pebble Distribution Bin Isolation Gates Hydraulic Power Unit,,,,0,,,,,PIL(MCC15),,,①MECH: waiting for first filling oil to the motor to complete the HOP,"
4月10日：等待INTECH厂家重新发货，暂无到货时间（PIL采购部：TQ-1952 业主仍在询价，预计本周授标）
HOP注油后提交",N/A,"电气：计划6月16日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-03-06,,,,FALSE,FALSE,FALSE,,,,
800,Process,3220-03,BOP,LSU-CC-P-55,3220-03-07,3221-PU-067,Pebble Screening Area Sump Pump & Screen,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-SP-3220-03-07,"仪表：计划6月16日子系统RQI现场验收

电气：计划6月16日子系统RQI现场验收",,,,,A - Proceed,2026/4/13,,,Partial,2026/4/13,Partial,2026/4/13,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-03-07,,PR2ME-PIL-QTY-50-HOP-SP-3220-03-07,,TRUE,TRUE,FALSE,,,,
801,Process,3220-04,BOP,LSU-CC-P-55,3220-04-01,3223-CV-012,Crushed Pebble Screen Undersize Conveyor 1,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",PR2ME-PIL-QTY-50-HOP-PRW-3220-04-01,"仪表：计划6月16日子系统RQI现场验收

电气：计划6月16日子系统RQI现场验收",,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-04-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-04-01,,FALSE,TRUE,FALSE,,,,
802,Process,3220-04,BOP,LSU-CC-P-55,3220-04-02,3223-CV-012-M1,Crushed Pebble Screen Undersize Conveyor 1 Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月16日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-04-02,,,,TRUE,FALSE,FALSE,,,,
803,Process,3220-05,BOP,LSU-CC-P-55,3220-05-01,3223-CV-013,Crushed Pebble Screen Under Conveyor 2,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",PR2ME-PIL-QTY-50-HOP-PRW-3220-05-01,"仪表：计划6月16日子系统RQI现场验收

电气：计划6月16日子系统RQI现场验收",,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-05-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-05-01,,FALSE,TRUE,FALSE,,,,
804,Process,3220-05,BOP,LSU-CC-P-55,3220-05-02,3223-CV-013-M1,Crushed Pebble Screen Under Conveyor 2 Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月16日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-05-02,,,,TRUE,FALSE,FALSE,,,,
805,Process,3220-06,BOP,LSU-CC-P-55,3220-06-01,3223-CV-302,Ball Mill 5 Crushed Pebble Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月16日子系统RQI现场验收

电气：计划6月16日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-06-01,,,,FALSE,FALSE,FALSE,,,,
806,Process,3220-06,BOP,LSU-CC-P-55,3220-06-02,3223-SC-304,Ball Mill 5 Crushed Pebble Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月16日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-06-02,,,,TRUE,FALSE,FALSE,,,,
807,Process,3220-06,BOP,LSU-CC-P-55,3220-06-03,3223-CV-302-M1,Ball Mill 5 Crushed Pebble Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月16日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-06-03,,,,TRUE,FALSE,FALSE,,,,
808,Process,3220-07,BOP,LSU-CC-P-55,3220-07-01,3223-CV-402,Ball Mill 6 Crushed Pebble Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-07-01,,,,FALSE,FALSE,FALSE,,,,
809,Process,3220-07,BOP,LSU-CC-P-55,3220-07-02,3223-SC-404,Ball Mill 6 Crushed Pebble Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-07-02,,,,TRUE,FALSE,FALSE,,,,
810,Process,3220-07,BOP,LSU-CC-P-55,3220-07-03,3223-CV-402-M1,Ball Mill 6 Crushed Pebble Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-07-03,,,,TRUE,FALSE,FALSE,,,,
811,Process,3220-08,BOP,LSU-CC-P-55,3220-08-01,3222-CV-014,Pebble Sizing Screen Oversize Discharge Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月17日子系统RQI现场验收

电气：计划6月17日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-08-01,,,,FALSE,FALSE,FALSE,,,,
812,Process,3220-08,BOP,LSU-CC-P-55,3220-08-02,3222-CV-014,Pebble Sizing Screen Oversize Discharge Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3222-CV-014-M1,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-08-02,,,,FALSE,FALSE,FALSE,,,,
813,Process,3220-08,BOP,LSU-CC-P-55,3220-08-03,3222-CV-015,Pebble Sizing Screen Oversize Transfer Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月17日子系统RQI现场验收

电气：计划6月17日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-08-03,,,,FALSE,FALSE,FALSE,,,,
814,Process,3220-08,BOP,LSU-CC-P-55,3220-08-04,3222-SC-405,Pebble Sizing Screen Oversize Transfer Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-08-04,,,,TRUE,FALSE,FALSE,,,,
815,Process,3220-08,BOP,LSU-CC-P-55,3220-08-05,3222-CV-015,Pebble Sizing Screen Oversize Transfer Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3222-CV-015-M1,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-08-05,,,,FALSE,FALSE,FALSE,,,,
816,Process,3220-09,BOP,LSU-CC-P-55,3220-09-01,3224-CV-016,Crushed Pebble SAG Mill Transfer Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",PR2ME-PIL-QTY-50-HOP-PRW-3220-09-01,"仪表：计划6月17日子系统RQI现场验收

电气：计划6月17日子系统RQI现场验收",,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-09-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-09-01,,FALSE,TRUE,FALSE,,,,
817,Process,3220-09,BOP,LSU-CC-P-55,3220-09-02,3224-BN-001,Crushed Pebble SAG Mill Feed Distribution Bin,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-09-02,,,,TRUE,FALSE,FALSE,,,,
818,Process,3220-09,BOP,LSU-CC-P-55,3220-09-03,3224-CV-016-M1,Crushed Pebble SAG Mill Transfer Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-09-03,,,,TRUE,FALSE,FALSE,,,,
819,Process,3220-10,BOP,LSU-CC-P-55,3220-10-01,3224-CV-303,SAG Mill 3 Crushed Pebble Feed Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-10-01,,,,FALSE,FALSE,FALSE,,,,
820,Process,3220-10,BOP,LSU-CC-P-55,3220-10-02,3224-CV-303-M1,SAG Mill 3 Crushed Pebble Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-10-02,,,,TRUE,FALSE,FALSE,,,,
821,Process,3220-10,BOP,LSU-CC-P-55,3220-10-03,3224-CV-403,SAG Mill 4 Crushed Pebble Feed Conveyor,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。",N/A,"仪表：计划6月17日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-10-03,,,,FALSE,FALSE,FALSE,,,,
822,Process,3220-10,BOP,LSU-CC-P-55,3220-10-04,3224-CV-403-M1,SAG Mill 4 Crushed Pebble Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-10-04,,,,TRUE,FALSE,FALSE,,,,
823,,3780,,LSU-CC-P-22,,,Reagents,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
824,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-02,3586-HO-006,CCD Flocculant Storage Hopper & Bag Breaker,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,16-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-02,N/A,PR2ME-PIL-QTY-65-HOP-3580-01-02,,,A - Proceed,2026/4/13,N/A,,A - Proceed,2026/4/28,Subsystem C1C Ready,2026/4/28,Partial,2026/4/13,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-02,PR2ME-PIL-QTY-59-HOP-3580-01-02,,PR2ME-PIL-QTY-65-HOP-3580-01-02,TRUE,FALSE,TRUE,1,0,,
825,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-03,3586-BL-004,CCD Flocculant Blower,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-03,N/A,PR2ME-PIL-QTY-65-HOP-3580-01-03,,,A - Proceed,2026/4/6,N/A,,A - Proceed,2026/4/28,Subsystem C1C Ready,2026/4/28,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-03,PR2ME-PIL-QTY-59-HOP-3580-01-03,,PR2ME-PIL-QTY-65-HOP-3580-01-03,TRUE,FALSE,TRUE,1,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-04,3586-TK-005,CCD Flocculant Mixing Tank & Agitator,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,"电气：
HOP包:PR2ME-PIL-QTY-65-HOP-3580-01-04
已签字待上传

仪表：
子系统RQI：预计5月1日报验",,,A - Proceed,2026/4/7,A - Proceed,2026/2/9,,,Partial,2026/4/7,Partial,2026/4/7,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-04,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,,TRUE,TRUE,FALSE,1,1,,
827,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-05,3586-HT-012,CCD Flocculant Plant Maintenance Hoist,30-Mar-2026,6-Apr-2026,30-Mar-2026,-7,15,(D:-7d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,1-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-05,N/A,N/A,Manual Hoist,,A - Proceed,2026/4/6,N/A,,N/A,,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-05,PR2ME-PIL-QTY-59-HOP-3580-01-05,,,TRUE,FALSE,FALSE,0,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-06,3586-PU-004,CCD Flocculant Transfer Pump,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+ELE,,PIL(MCC7),UPLOADED TO ACONEX,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,PR2ME-PIL-QTY-65-HOP-3580-01-06,,,A - Proceed,2026/4/6,A - Proceed,2026/4/6,A - Proceed,2026/4/28,Subsystem C1C Ready,2026/4/28,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-06,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,PR2ME-PIL-QTY-65-HOP-3580-01-06,TRUE,TRUE,TRUE,1,0,,
829,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-07,3586-TK-004,CCD Flocculant Storage Tank,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+ELE+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-3580-01-07,N/A,"电气：
HOP包：PR2ME-PIL-QTY-65-HOP-3580-01-07，已签字待上传

仪表：
子系统RQI已走查完成，预计5月1日提交HOP包审核；
HOP包：PR2ME-PIL-QTY-70-HOP-3580-01-07，",,,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-07,PR2ME-PIL-QTY-59-HOP-3580-01-07,,,TRUE,FALSE,FALSE,1,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-01,3586-PU-001/002/003/006,"CCD Flocculant Dosing Pumps 1, 2, 3, & Standby",30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+ELE,,PIL(MCC7),,21-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-01,PR2ME-PIL-QTY-50-HOP-FL-3580-02-01,"电气：
子系统RQI已走查，预计4月30日提交HOP包
HOP包：PR2ME-PIL-QTY-65-HOP-3580-02-01，

仪表：NA",,,A - Proceed,2026/4/7,A - Proceed,2026/4/22,,,Partial,2026/4/22,Partial,2026/4/7,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-01,PR2ME-PIL-QTY-59-HOP-3580-02-01,PR2ME-PIL-QTY-50-HOP-FL-3580-02-01,,TRUE,TRUE,FALSE,1,0,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-02,3586-MX-403,CCD 4 Flocculant Mixer,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-02,PR2ME-PIL-QTY-50-HOP-FL-3580-02-02,"电气：N/A

仪表：
子系统RQI已走查完成，预计5月1日提交HOP包审核；
HOP包：PR2ME-PIL-QTY-70-HOP-3580-02-02；",,,A - Proceed,2026/4/6,A - Proceed,2026/4/23,,,Partial,2026/4/23,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-02,PR2ME-PIL-QTY-59-HOP-3580-02-02,PR2ME-PIL-QTY-50-HOP-FL-3580-02-02,,TRUE,TRUE,FALSE,0,1,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-03,3586-MX-403,CCD 5 Flocculant Mixer,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-03,PR2ME-PIL-QTY-50-HOP-FL-3580-02-03,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60092
子系统RQI：预计4月30日申请现场走查；",,,A - Proceed,2026/4/6,A - Proceed,2026/4/23,,,Partial,2026/4/23,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-03,PR2ME-PIL-QTY-59-HOP-3580-02-03,PR2ME-PIL-QTY-50-HOP-FL-3580-02-03,,TRUE,TRUE,FALSE,0,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-04,3586-MX-403,CCD 6 Flocculant Mixer,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,23-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-04,PR2ME-PIL-QTY-50-HOP-FL-3580-02-04,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60093
子系统RQI：预计4月29日申请现场走查；",,,A - Proceed,2026/4/6,A - Proceed,2026/4/28,,,Partial,2026/4/28,Partial,2026/4/6,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-04,PR2ME-PIL-QTY-59-HOP-3580-02-04,PR2ME-PIL-QTY-50-HOP-FL-3580-02-04,,TRUE,TRUE,FALSE,0,1,,
/.,Process,3780-01,Train 1,LSU-CC-P-22,3780-01-01,3781-TK-036,Flotation Collector 1 Header Tank,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-28d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-3700-PIL-QTY-59-HOP-0004,"""1、包内含有15条管道
3700管线15条管线，完成5条，报验5条。
2、问题：缺少F to M（M10*1.5 to 3/8” NPTF） 转换头和Female Connector NPT SS316，业主重新采购（TQ-1875）
（PIL采购部：TQ1875,PO 3001719580,SRN-1842,4月24日已到货）
下一步工作计划：5条A类尾项","电气：N/A


仪表：
问题：
计划5月11日子系统RQI现场验收
",,,A - Proceed,2026/3/25,,,,,Partial,2026/3/25,Partial,2026/3/25,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-01-01,PR2ME-3700-PIL-QTY-59-HOP-0004,,,TRUE,FALSE,FALSE,,,,
