查找,,,,,,,,,,,,,,,,,365,"Total Subsystem QTY (Week 20, 21 and 22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/.,,,,,,,,,,,,,,,,,81,Uploaded QTY(uploaded/canceled/N/A),,,,,,,RCC Verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master List - 3-Week Lookahead
February 2nd, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"3WLA on Weeks: 6, 7, 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems 3WLA,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Received Last Week,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Forecasted Next Week,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Delayed from Last week,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems Next Week,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
1094,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-01,,150 kV O/H Feed,8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-01,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-01,,,,TRUE,FALSE,TRUE,,,,
1095,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-02,,150kV GIS Bus ,8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-02,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-02,,,,TRUE,FALSE,TRUE,,,,
1096,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-03,,400V AC Service Distribution,8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-03,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-03,,,,TRUE,FALSE,TRUE,,,,
1097,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-04,,"125 VDC Battery Charger, Battery and Distribution",8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-04,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-04,,,,TRUE,FALSE,TRUE,,,,
1098,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-05,,Swithyard Control Protection and S/S Equipment,8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-05,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-05,,,,TRUE,FALSE,TRUE,,,,
1099,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-06,,"125 VDC Battery Charger, Battery and Distribution",8-Dec-2025,1-Dec-2025,1-Dec-2025,0,49,(G:7d) (C),,,Not PIL Scope,,,,,N/A,,,,,,N/A,,,,,,,,,,,,6310-50-06,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-06,,,,TRUE,FALSE,TRUE,,,,
1100,Electrical,6310-50,Train 1,LSU-CC-E-01,6310-50-07,,CCTV,8-Dec-2025,11-May-2026,23-Feb-2026,-77,20,(Non-Critical) (D:-154d),E-House,,Not PIL Scope,N/A,,,N/A,N/A,N/A,,,N/A,,N/A,,N/A,,,,,,,,,,6310-50-07,TRUE,Power,LSU-CC-E-01 HV Switch Yard,,TRUE,6310-50-07,,,,FALSE,FALSE,FALSE,,,,
1101,,7910,,LSU-CC-E-02,,,Bus D,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1102,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-03,,7910-SG-211 BUS D,12-Jan-2026,29-Dec-2025,29-Dec-2025,0,53,(G:14d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0001,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0001,,,N/A,,N/A,,A - Proceed,2026/1/4,Subsystem C1C Ready,2026/1/4,Subsystem C1C Ready,2026/1/4,,,,,7910-50-03,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-03,,,PR2ME-7910-PIL-QTY-65-HOP-0001,FALSE,FALSE,TRUE,,,,
1103,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-07,,7910-SWR-223 HARMONIC FILTER,12-Jan-2026,,23-Feb-2026,46076,,,E-House,PR2ME-7910-PIL-QTY-65-HOP-0003,PIL(MCC15),,,"①E&I: Wiring drawings for 7910FIP221/222/223/224-C01 pending issuance by Amman.
②E&I: The terminal numbering in the control panel is inconsistent with the wiring drawings. Pending resolution from vendor.





1、4根消防的控制线无接线图纸并且7910配电室内消防箱缺少接线端子图（电缆编号：7910FIP221-C01；7910FIP222-C01；7910FIP223-C01；7910FIP224-C01）请业主提供4根消防的控制线接线图纸
2、控制箱接线端子号与接线图纸的端子号不一致，等待厂家调试团队进场进行解决电缆接线问题
",N/A,N/A,"电气：
问题：
1、4根消防的控制线无接线图纸并且7910配电室内消防箱缺少接线端子图（电缆编号：7910FIP221-C01；7910FIP222-C01；7910FIP223-C01；7910FIP224-C01）请业主提供4根消防的控制线接线图纸
2、控制箱接线端子号与接线图纸的端子号不一致，等待厂家调试团队进场进行解决电缆接线问题

",,,N/A,,N/A,,,,,,,,,,,,7910-50-07,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-07,,,,FALSE,FALSE,FALSE,,,,
1104,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-08,,7910-SWR-224 HARMONIC FILTER,12-Jan-2026,,23-Feb-2026,46076,,,E-House,PR2ME-7910-PIL-QTY-65-HOP-0003,PIL(MCC15),,,"E&I: PR2ME-7900-PIL-QTY-RQI-60006 Walkdown completed on 8 May, punch items not yet uploaded to Sharepoint Master Register.



5月8日子系统RQI已验收完成，尾项待上传平台",N/A,N/A,"电气：
5月8日子系统RQI已验收完成，尾项待上传平台
PR2ME-7900-PIL-QTY-RQI-60006",,,N/A,,N/A,,,,,,,,,,,,7910-50-08,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-08,,,,FALSE,FALSE,FALSE,,,,
1105,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-09,,400V SWITCHBOARD 7910-MC-711,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-09,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-09,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1106,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-10,,7910-DB-001 Substation HVAC DB,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-10,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-10,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1107,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-11,,7910-BC-001/7910-BC-002 SUBSTATION 125VDC BATTERY CHARGER,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-11,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-11,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1108,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-12,,7910-UP-001 SUBSTATION 230V AC UPS,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-12,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-12,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1109,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-13,,7910-DB-002/003 L&SP Distribution Board,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-13,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-13,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1110,Electrical,7910-50,Train 1,LSU-CC-E-02,7910-50-14,,150kV GIS SS 400V Supply - Incomers 1/2,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-14,TRUE,Power,LSU-CC-E-02 7910-SG-211 Bus D,,TRUE,7910-50-14,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1111,,3391,,LSU-CC-E-03,,,Flotation S/S Switchgear,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1112,Electrical,3391-50,Train 1,LSU-CC-E-03,3391-50-01,,3391-SUB-011 Feed from Bus D,16-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-33d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-01,TRUE,Power,LSU-CC-E-03 Floatation S/S  Switchgear 3391-SG-211,,TRUE,3391-50-01,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1113,Electrical,3391-50,Train 1,LSU-CC-E-03,3391-50-03,,3391-SG-211 Switchgear,16-Feb-2026,16-Mar-2026,,-46097,12,(Critical) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-03,TRUE,Power,LSU-CC-E-03 Floatation S/S  Switchgear 3391-SG-211,,TRUE,3391-50-03,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1114,,3391,,LSU-CC-E-04,,,Flotation S/S LV MCC,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1115,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-04,,400V SWITCHBOARD 3391-MC-711A,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-04,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-04,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1116,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-05,,3391-DB-001 SUBSTATION HVAC DB,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-05,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-05,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1117,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-06,,3391-BC-001 125VDC BATTERY CHARGER,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-06,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-06,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1118,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-07,,"3311-DB-001/ 3391-DB-002/3391-DB-003, 3315-DB-001/ L&SP DISTRIBUTION BOARD",23-Feb-2026,11-May-2026,23-Feb-2026,-77,20,(Important) (D:-77d),E-House,PR2ME-3391-PIL-QTY-65-HOP-0003,PIL(MCC15),,TBD,"E&I: Lighting materials are in shortage. (Feng Weimin) 



照明材料缺少，请业主尽快提供各子项的照明材料表和各子项的采购清单（灯具、灯杆、插座、连接件、接线盒等）-冯为民",N/A,N/A,"电气：
问题：
照明安装材料不足，缺少灯具、灯杆、插座、连接件、接线盒等，请业主尽快提供各子项的照明材料表和各子项的采购清单

仪表：N/A",,,N/A,,N/A,,,,,,,,,,,,3391-50-07,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-07,,,,FALSE,FALSE,FALSE,,,,
1119,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-08,,400V SWITCHBOARD 3391-MC-711C,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-08,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-08,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1120,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-09,,3391-UP-001 SUBSTATION 230V UPS,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-09,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-09,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1121,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-10,,3312-DB-001  L&SP DISTRIBUTION BOARD,23-Feb-2026,11-May-2026,23-Feb-2026,-77,20,(Important) (D:-77d),E-House,PR2ME-3391-PIL-QTY-65-HOP-0003,PIL(MCC15),,TBD,"E&I: Lighting materials are in shortage. (Feng Weimin) 



照明材料缺少，请业主尽快提供各子项的照明材料表和各子项的采购清单（灯具、灯杆、插座、连接件、接线盒等）-冯为民",N/A,N/A,"电气：
问题：
照明安装材料不足，缺少灯具、灯杆、插座、连接件、接线盒等，请业主尽快提供各子项的照明材料表和各子项的采购清单

仪表：N/A",,,N/A,,N/A,,,,,,,,,,,,3391-50-10,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-10,,,,FALSE,FALSE,FALSE,,,,
1122,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-11,,400V SWITCHBOARD 3391-MC-711B,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-11,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-11,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1123,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-12,,3314-DB-001/3310-DB-001/ L&SP DISTRIBUTION BOARD,23-Feb-2026,11-May-2026,23-Feb-2026,-77,20,(Important) (D:-77d),E-House,PR2ME-3391-PIL-QTY-65-HOP-0003,PIL(MCC15),,TBD,"E&I: Lighting materials are in shortage. (Feng Weimin) 



照明材料缺少，请业主尽快提供各子项的照明材料表和各子项的采购清单（灯具、灯杆、插座、连接件、接线盒等）-冯为民",N/A,N/A,"电气：
问题：
照明安装材料不足，缺少灯具、灯杆、插座、连接件、接线盒等，请业主尽快提供各子项的照明材料表和各子项的采购清单

仪表：N/A",,,N/A,,N/A,,,,,,,,,,,,3391-50-12,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-12,,,,FALSE,FALSE,FALSE,,,,
1124,Electrical,3391-50,Train 1,LSU-CC-E-04,3391-50-13,,3391-HA-003/002/001 ACTIVE HAMONIC FILTER,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Non-Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-13,TRUE,Power,LSU-CC-E-04 Floatation S/S LV MCC 3391-MC-711,,TRUE,3391-50-13,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1125,,3391,,LSU-CC-E-05,,,Flotation S/S MV Switchboard,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1126,Electrical,3391-50,Train 1,LSU-CC-E-05,3391-50-14,,6.6kV SWITCHBOARD 3391-MC-411A,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-14,TRUE,Power,LSU-CC-E-05 Floatation S/S MV Switchboard 3391-MC-411,,TRUE,3391-50-14,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1127,Electrical,3391-50,Train 1,LSU-CC-E-05,3391-50-15,,6.6kV SWITCHBOARD 3391-MC-411B,23-Feb-2026,16-Mar-2026,23-Feb-2026,-21,12,(Critical) (D:-26d) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,11-Mar-2026,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-15,TRUE,Power,LSU-CC-E-05 Floatation S/S MV Switchboard 3391-MC-411,,TRUE,3391-50-15,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1128,,7910,,LSU-CC-E-06,,,7910-SG-211 Bus E,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1129,Electrical,7910-50,Train 1,LSU-CC-E-06,7910-50-04,,7910-SG-211 BUS E,12-Jan-2026,29-Dec-2025,29-Dec-2025,0,53,(G:14d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0001,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0001,,,N/A,,N/A,,A - Proceed,2026/1/4,Subsystem C1C Ready,2026/1/4,Subsystem C1C Ready,2026/1/4,,,,,7910-50-04,TRUE,Power,LSU-CC-E-06 7910-SG-211 Bus E,,TRUE,7910-50-04,,,PR2ME-7910-PIL-QTY-65-HOP-0001,FALSE,FALSE,TRUE,,,,
1130,Electrical,7910-50,Train 1,LSU-CC-E-06,7910-50-15,,33kV FEED TO 7910-TL-712,12-Jan-2026,5-Jan-2026,5-Jan-2026,0,2,(G:8d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/1/15,Subsystem C1C Ready,2026/1/15,Subsystem C1C Ready,2026/1/15,,,,,7910-50-15,TRUE,Power,LSU-CC-E-06 7910-SG-211 Bus E,,TRUE,7910-50-15,,,PR2ME-7910-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1131,,3779,,LSU-CC-E-07,,,Compressor S/S Switchgear,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1132,Electrical,3391-50,Train 1,LSU-CC-E-07,3391-50-02,,3391-SUB-011 Feed from Bus E,2-Feb-2026,16-Mar-2026,,-46097,12,(Critical) (C),E-House,PR2ME-3391-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3391-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/3/21,Subsystem C1C Ready,2026/3/21,Subsystem C1C Ready,2026/3/21,,,,,3391-50-02,TRUE,Power,LSU-CC-E-07 Compressor S/S Switchgear 3779-SG-211,,TRUE,3391-50-02,,,PR2ME-3391-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1133,Electrical,3779-50,Train 1,LSU-CC-E-07,3779-50-01,,3779-SG-211 Feed from Bus E,2-Feb-2026,2-Mar-2026,23-Feb-2026,-7,10,(Critical) (D:-31d) (C),E-House,PR2ME-3779-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3779-PIL-QTY-65-HOP-0005,,2-Air pre-comm,N/A,,N/A,,A - Proceed,2026/3/5,Subsystem C1C Ready,2026/3/5,Subsystem C1C Ready,2026/3/5,,,,,3779-50-01,TRUE,Power,LSU-CC-E-07 Compressor S/S Switchgear 3779-SG-211,,TRUE,3779-50-01,,,PR2ME-3779-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1134,Electrical,3779-50,Train 1,LSU-CC-E-07,3779-50-02,,3779-SUB-011 Feed from Flotation ,2-Feb-2026,2-Mar-2026,,-46083,10,(Critical) (C),E-House,PR2ME-3779-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3779-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/3/5,Subsystem C1C Ready,2026/3/5,Subsystem C1C Ready,2026/3/5,,,,,3779-50-02,TRUE,Power,LSU-CC-E-07 Compressor S/S Switchgear 3779-SG-211,,TRUE,3779-50-02,,,PR2ME-3779-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1135,Electrical,3779-50,Train 1,LSU-CC-E-07,3779-50-03,,3779-SG-211  Switchboard,2-Feb-2026,2-Mar-2026,,-46083,10,(Critical) (C),E-House,PR2ME-3779-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3779-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/3/5,Subsystem C1C Ready,2026/3/5,Subsystem C1C Ready,2026/3/5,,,,,3779-50-03,TRUE,Power,LSU-CC-E-07 Compressor S/S Switchgear 3779-SG-211,,TRUE,3779-50-03,,,PR2ME-3779-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
